2,3,0.65,1.0,False,161,230,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8,2018-01-31 16:51:32,2018-01-31 16:56:00,4
1,1,2.3,1.0,False,239,166,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2018-02-01 10:05:53,2018-02-01 10:15:19,9
2,1,2.68,1.0,False,246,211,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56,2018-02-01 20:00:34,2018-02-01 20:14:20,13
1,2,6.0,1.0,False,181,4,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,2018-02-01 20:23:14,2018-02-01 20:57:07,33
1,1,2.0,1.0,False,68,148,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,2018-02-01 21:56:17,2018-02-01 22:11:04,14
2,2,0.43,1.0,False,158,90,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2018-02-02 08:50:19,2018-02-02 08:52:13,1
2,1,7.49,1.0,False,263,144,1,32.0,0.0,0.5,0.0,0.0,0.3,32.8,2018-02-02 09:53:52,2018-02-02 10:35:08,41
1,1,2.1,1.0,False,246,163,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,2018-02-02 11:45:35,2018-02-02 12:03:43,18
1,2,2.0,1.0,False,246,163,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,2018-02-03 14:52:23,2018-02-03 15:06:17,13
2,6,0.67,1.0,False,100,230,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2018-02-03 16:56:55,2018-02-03 17:00:52,3
1,1,1.3,1.0,False,68,234,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2018-02-04 13:11:24,2018-02-04 13:23:09,11
2,2,4.38,1.0,False,143,166,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3,2018-02-04 21:34:19,2018-02-04 21:49:47,15
2,1,3.2,1.0,False,236,48,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76,2018-02-06 10:20:25,2018-02-06 10:50:00,29
2,1,1.25,1.0,False,231,79,1,9.5,1.0,0.5,0.0,0.0,0.3,11.3,2018-02-06 16:06:52,2018-02-06 16:19:57,13
2,2,1.11,1.0,False,249,68,1,6.5,1.0,0.5,2.08,0.0,0.3,10.38,2018-02-06 16:58:45,2018-02-06 17:05:39,6
1,1,7.7,1.0,False,138,236,1,23.0,1.0,0.5,6.1,5.76,0.3,36.66,2018-02-06 17:43:37,2018-02-06 18:02:14,18
1,1,1.6,1.0,False,237,236,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,2018-02-07 13:14:40,2018-02-07 13:24:34,9
1,1,11.8,1.0,False,161,138,1,35.5,1.0,0.5,8.6,5.76,0.3,51.66,2018-02-07 16:17:33,2018-02-07 16:52:29,34
2,1,3.47,1.0,False,148,255,1,12.5,0.5,0.5,1.38,0.0,0.3,15.18,2018-02-07 23:33:43,2018-02-07 23:43:16,9
1,1,1.2,1.0,False,170,163,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,2018-02-08 12:04:29,2018-02-08 12:16:51,12
2,1,1.1,1.0,False,162,237,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2018-02-08 20:18:13,2018-02-08 20:24:16,6
2,5,0.46,1.0,False,249,249,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3,2018-02-09 01:51:49,2018-02-09 01:54:23,2
2,1,2.88,1.0,False,263,233,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2018-02-09 09:22:26,2018-02-09 09:40:09,17
1,1,10.1,1.0,False,138,43,1,30.0,1.0,0.5,7.5,5.76,0.3,45.06,2018-02-09 19:57:04,2018-02-09 20:20:27,23
2,6,1.16,1.0,False,229,141,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,2018-02-09 20:29:09,2018-02-09 20:35:02,5
2,1,1.09,1.0,False,48,48,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,2018-02-10 03:32:46,2018-02-10 03:37:17,4
1,1,0.5,1.0,False,163,161,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2018-02-10 10:09:22,2018-02-10 10:12:03,2
1,1,0.9,1.0,False,162,170,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2018-02-10 18:24:46,2018-02-10 18:29:30,4
2,1,0.76,1.0,False,233,161,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2018-02-11 13:42:12,2018-02-11 13:49:17,7
1,1,0.7,1.0,False,230,186,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2018-02-11 15:44:23,2018-02-11 15:50:10,5
2,1,3.9,1.0,False,231,230,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8,2018-02-12 06:45:04,2018-02-12 06:58:16,13
2,1,1.51,1.0,False,170,113,1,7.5,0.0,0.5,2.5,0.0,0.3,10.8,2018-02-12 15:02:11,2018-02-12 15:10:33,8
1,1,0.8,1.0,False,263,236,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2018-02-13 10:48:22,2018-02-13 10:54:41,6
1,1,1.7,1.0,False,229,164,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3,2018-02-13 16:16:08,2018-02-13 16:30:27,14
1,1,1.3,1.0,False,50,239,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0,2018-02-13 18:07:23,2018-02-13 18:14:52,7
2,6,0.6,1.0,False,229,161,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2018-02-14 07:46:14,2018-02-14 07:50:51,4
2,1,3.01,1.0,False,40,231,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96,2018-02-14 08:54:34,2018-02-14 09:18:24,23
1,1,0.6,1.0,False,237,237,1,5.0,0.5,0.5,1.55,0.0,0.3,7.85,2018-02-14 22:49:20,2018-02-14 22:53:42,4
1,2,5.3,1.0,False,74,100,1,16.0,0.5,0.5,0.0,0.0,0.3,17.3,2018-02-15 04:45:16,2018-02-15 04:57:59,12
1,1,0.6,1.0,False,164,161,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8,2018-02-15 17:15:01,2018-02-15 17:19:11,4
1,1,0.8,1.0,False,144,211,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95,2018-02-15 19:28:16,2018-02-15 19:35:32,7
2,1,1.04,1.0,False,236,237,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,2018-02-15 22:11:44,2018-02-15 22:17:07,5
2,1,2.95,1.0,False,114,33,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,2018-02-16 09:00:57,2018-02-16 09:15:04,14
1,1,1.0,1.0,False,68,100,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,2018-02-16 09:04:31,2018-02-16 09:15:01,10
2,1,0.94,1.0,False,237,163,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,2018-02-16 09:14:03,2018-02-16 09:21:11,7
1,1,1.3,1.0,False,238,166,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,2018-02-16 20:26:13,2018-02-16 20:33:08,6
2,4,3.88,1.0,False,230,74,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,2018-02-16 23:06:00,2018-02-16 23:24:02,18
2,1,4.17,1.0,False,43,7,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62,2018-02-17 17:39:14,2018-02-17 17:59:50,20
1,1,1.2,1.0,False,186,230,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35,2018-02-17 21:49:49,2018-02-17 21:57:59,8
2,1,5.0,1.0,False,231,143,1,18.5,0.0,0.5,4.82,0.0,0.3,24.12,2018-02-18 12:23:20,2018-02-18 12:42:25,19
1,1,1.9,1.0,False,143,238,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2018-02-18 15:39:20,2018-02-18 15:49:21,10
1,1,0.7,1.0,False,107,234,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,2018-02-19 10:17:15,2018-02-19 10:22:13,4
2,1,7.93,1.0,False,138,166,2,24.5,0.0,0.5,0.0,5.76,0.3,31.06,2018-02-19 12:54:25,2018-02-19 13:15:23,20
2,1,0.32,1.0,False,161,230,1,3.5,0.0,0.5,1.08,0.0,0.3,5.38,2018-02-19 19:57:43,2018-02-19 20:00:24,2
1,1,1.7,1.0,False,164,79,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16,2018-02-20 19:33:03,2018-02-20 19:45:27,12
1,1,1.3,1.0,False,238,142,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,2018-02-21 13:40:33,2018-02-21 13:49:52,9
2,1,1.59,1.0,False,161,140,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,2018-02-21 15:22:36,2018-02-21 15:34:47,12
2,2,0.8,1.0,False,237,262,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16,2018-02-21 17:09:36,2018-02-21 17:14:13,4
1,1,2.9,1.0,False,148,88,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98,2018-02-22 09:56:35,2018-02-22 10:05:44,9
2,1,3.29,1.0,False,262,43,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76,2018-02-22 18:10:41,2018-02-22 18:30:55,20
1,1,1.1,1.0,False,161,100,1,9.5,1.0,0.5,3.35,0.0,0.3,14.65,2018-02-22 19:39:29,2018-02-22 19:52:45,13
2,2,5.85,1.0,False,90,202,1,21.0,0.5,0.5,6.69,0.0,0.3,28.99,2018-02-22 20:33:56,2018-02-22 20:59:24,25
2,1,4.56,1.0,False,161,7,1,18.0,0.5,0.5,2.0,0.0,0.3,21.3,2018-02-22 22:22:26,2018-02-22 22:43:59,21
2,1,3.47,1.0,False,100,236,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,2018-02-23 01:38:32,2018-02-23 01:51:11,12
2,1,0.99,1.0,False,68,170,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2018-02-23 12:36:42,2018-02-23 12:47:32,10
2,2,1.17,1.0,False,162,186,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,2018-02-23 23:58:26,2018-02-24 00:04:58,6
1,2,7.0,1.0,False,264,264,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,2018-02-24 12:49:22,2018-02-24 13:09:38,20
1,1,1.4,1.0,False,107,162,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,2018-02-24 16:15:50,2018-02-24 16:25:47,9
1,1,3.3,1.0,False,234,263,1,14.0,0.0,0.5,4.4,0.0,0.3,19.2,2018-02-24 19:48:18,2018-02-24 20:05:05,16
2,2,3.63,1.0,False,238,246,1,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2018-02-25 12:25:58,2018-02-25 12:38:21,12
2,1,0.85,1.0,False,231,211,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2018-02-25 12:34:35,2018-02-25 12:39:34,4
1,1,2.0,1.0,False,264,264,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,2018-02-26 13:17:25,2018-02-26 13:34:26,17
1,1,0.8,1.0,False,231,211,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2018-02-26 14:56:50,2018-02-26 15:04:25,7
1,1,5.1,1.0,False,143,148,1,22.5,1.0,0.5,3.0,0.0,0.3,27.3,2018-02-26 18:18:50,2018-02-26 18:48:08,29
2,1,1.99,1.0,False,236,162,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2018-02-27 09:06:52,2018-02-27 09:21:08,14
2,2,1.5,1.0,False,75,43,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2018-02-27 12:05:30,2018-02-27 12:14:27,8
1,1,0.9,1.0,False,231,249,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82,2018-02-27 14:46:29,2018-02-27 14:52:53,6
1,2,2.0,1.0,False,142,43,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2018-02-27 15:39:28,2018-02-27 15:54:18,14
1,1,0.7,1.0,False,161,229,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,2018-02-27 19:30:01,2018-02-27 19:37:17,7
1,1,1.8,1.0,False,125,68,1,8.0,0.5,0.5,2.75,0.0,0.3,12.05,2018-02-27 19:55:44,2018-02-27 20:03:12,7
1,1,2.6,1.0,False,237,48,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36,2018-02-28 14:18:28,2018-02-28 14:38:53,20
1,1,0.3,1.0,False,162,162,1,4.0,1.0,0.5,1.15,0.0,0.3,6.95,2018-02-28 16:04:10,2018-02-28 16:07:07,2
1,1,0.7,1.0,False,230,161,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,2018-02-28 18:06:17,2018-02-28 18:13:28,7
1,1,2.5,1.0,False,142,233,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,2018-02-28 21:48:25,2018-02-28 22:04:20,15
1,2,3.8,1.0,False,163,158,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,2018-02-28 23:15:12,2018-02-28 23:37:51,22
1,1,1.1,1.0,False,237,163,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,2018-03-01 09:27:51,2018-03-01 09:36:25,8
2,2,1.06,1.0,False,107,186,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,2018-03-01 19:56:38,2018-03-01 20:09:39,13
2,4,1.41,1.0,False,90,107,1,7.5,0.5,0.5,1.2,0.0,0.3,10.0,2018-03-02 00:54:55,2018-03-02 01:01:56,7
1,1,2.0,1.0,False,239,100,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27,2018-03-02 08:37:23,2018-03-02 08:47:40,10
2,1,4.08,1.0,False,170,231,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36,2018-03-02 09:33:25,2018-03-02 10:07:31,34
1,1,1.2,1.0,False,238,143,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,2018-03-02 19:59:21,2018-03-02 20:05:30,6
1,3,1.2,1.0,False,114,234,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,2018-03-03 01:03:00,2018-03-03 01:09:15,6
1,2,0.6,1.0,False,75,262,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,2018-03-03 10:12:10,2018-03-03 10:15:38,3
